1,1_0_0.png,root,2.4,0.1,4,8.7,4,0.5,1,19.1,1.5,52.6,0,6.1,0,741,463,26.683,true,20211007224457,20211007224529
2,1_0_1.png,root,10.7,0,2.9,4.5,3.9,0.7,1.2,4.6,0.5,46.4,0.1,24.5,0,741,463,21.746,true,20211007224530,20211007224554
3,1_0_2.png,root,8.5,0,0.6,7.9,5.8,1.2,0,7.6,0.3,28.6,0,39.3,0,741,463,21.555,true,20211007224557,20211007224621
4,1_0_3.png,root,1.7,0.7,2,4.2,6.4,1.4,0.8,29.3,1.9,31.1,0,20.4,0,741,463,20.750,true,20211007224624,20211007224647
5,1_0_4.png,root,4.1,0,1.9,8.4,7.9,0.5,0.8,27.4,1.5,36.9,0.1,10.5,0,741,463,21.701,true,20211007224648,20211007224712
6,1_0_5.png,root,4.7,0,0.9,14.6,4.4,0.2,1.4,18.9,1.5,43.3,0.1,10.2,0,741,463,23.164,true,20211007224712,20211007224737
7,2_0_0.png,root,13.8,0,2.7,7.6,3.6,0.3,1.1,22.4,1,25.3,0,22.1,0,741,463,21.692,true,20211007224739,20211007224805
8,2_0_1.png,root,7.3,0,1.8,3.2,2.9,0.5,0.6,8.6,0.4,16.3,0.1,58.4,0,741,463,20.804,true,20211007224806,20211007224837
9,2_0_2.png,root,0.6,0.1,3.9,1.5,0.7,0.1,0.6,11.9,1.8,8.7,0.3,69.8,0,741,463,23.155,true,20211007224839,20211007224912
10,2_0_3.png,root,2.3,7.4,3.4,3.7,2.3,0,0.5,21.6,2,21.9,0,34.8,0,741,463,21.325,true,20211007224915,20211007224941
11,2_0_4.png,root,9.7,11.6,7,0.9,8.1,1.9,2.8,3.7,0.3,30.5,0.2,23.3,0,741,463,19.217,true,20211007224942,20211007225004
12,2_0_5.png,root,18.9,7.6,6.7,6.5,3.7,1.6,2.6,10,0.5,27.7,0,14.2,0,741,463,20.244,true,20211007225006,20211007225029
13,3_0_0.png,root,69.1,0,1,0.3,2.6,0,0,16.1,1.6,5.1,0,4,0,741,463,19.709,true,20211007225030,20211007225051
14,3_0_1.png,root,29.5,0,0.6,2.1,3.2,0.1,0.9,26,3.2,10.5,0.2,23.6,0,741,463,19.539,true,20211007225054,20211007225116
15,3_0_2.png,root,36.5,0,0.3,0.8,9.9,0,3.2,7,0.1,13,0.1,29.1,0,741,463,19.536,true,20211007225118,20211007225140
16,3_0_3.png,root,40.8,0,0.7,4.3,5,0.2,3.5,9.7,1.5,24.1,0,10.2,0,741,463,21.225,true,20211007225142,20211007225206
17,3_0_4.png,root,51.3,0,3.5,4,3,0,0.6,19.3,3.1,11.6,0.1,3.3,0,741,463,21.710,true,20211007225206,20211007225230
18,3_0_5.png,root,75.2,0,1.1,1.2,6.4,0,0.6,7.2,0.6,0.8,0.3,6.4,0,741,463,22.868,true,20211007225230,20211007225254
19,4_0_0.png,root,38.4,0,1.9,1.2,1,0.1,0.2,29.8,2.7,17.3,0.1,7.3,0,741,463,21.669,true,20211007225257,20211007225321
20,4_0_1.png,root,29.8,1.5,0.7,1.1,4.3,0.4,1.1,23.2,3.8,13.7,0.5,19.9,0,741,463,22.755,true,20211007225321,20211007225346
21,4_0_2.png,root,14.9,0,0.7,0.6,5.1,0.3,0.6,21.1,5.9,33.8,0.3,16.9,0,741,463,23.062,true,20211007225348,20211007225413
22,4_0_3.png,root,27.1,0.4,0.9,0.4,9.5,1,2.1,19.2,2.7,25.7,0.1,10.9,0,741,463,22.321,true,20211007225415,20211007225440
23,4_0_4.png,root,33.2,0.3,2.5,0.8,2.7,1.2,1,23.4,2.8,12.3,0,19.9,0,741,463,23.074,true,20211007225442,20211007225508
24,4_0_5.png,root,25,0,2.2,1.1,0.6,0.3,0.2,29.3,1.3,27,0.2,12.9,0,741,463,22.920,true,20211007225509,20211007225534
25,5_0_0.png,root,1.2,0,0.5,9.7,0.5,0,0.7,23.1,5.8,55.3,0.5,2.6,0,741,463,23.839,true,20211007225536,20211007225602
26,5_0_1.png,root,36,0,0,4,0.7,0,0.8,15.9,2.5,37.9,0.1,2.1,0,741,463,24.251,true,20211007225603,20211007225629
27,5_0_2.png,root,63.7,0,2,0.7,1.5,0,0,0.4,0,30.1,0,1.6,0,741,463,22.786,true,20211007225630,20211007225655
28,5_0_3.png,root,40.4,0,12,2,0.6,0,0.3,2.1,0.5,33.5,0,8.5,0,741,463,26.101,true,20211007225657,20211007225725
29,5_0_4.png,root,16.5,0.1,1.9,6.3,0.6,0,0.6,24,3.2,42.8,0.1,4,0,741,463,24.920,true,20211007225727,20211007225754
30,5_0_5.png,root,2.9,0,1.4,8.2,1.5,0,1,24,3.3,55.2,0.3,2.3,0,741,463,22.210,true,20211007225755,20211007225819
31,6_0_0.png,root,70.4,0,6.6,0.2,3.8,0.5,0.2,0.9,0.1,0,0.1,17.1,0,741,463,22.619,true,20211007225821,20211007225846
32,6_0_1.png,root,32.6,0,7.7,0.1,3.1,0.6,0.9,15.7,0.4,17.6,0.1,21.3,0,741,463,22.754,true,20211007225848,20211007225914
33,6_0_2.png,root,42.1,0.1,0.9,6.4,10.4,0.2,1,15.1,0.7,16.7,0.1,6.2,0,741,463,24.661,true,20211007225915,20211007225942
34,6_0_3.png,root,49.9,0.1,1.2,4.9,15.3,0,0.3,0.6,0,9.2,0,18.5,0,741,463,21.399,true,20211007225942,20211007230006
35,6_0_4.png,root,25.8,0,0.7,6.7,3.4,0.3,0.4,20.1,4.3,23.2,0,15.2,0,741,463,27.257,true,20211007230006,20211007230036
36,6_0_5.png,root,51.6,0.3,0.3,0.6,14.8,0.4,0.6,12.3,2.7,13.3,0.1,3,0,741,463,22.496,true,20211007230036,20211007230101
37,7_0_0.png,root,85.3,0,0.6,0,11.4,0,0,2.4,0,0,0.2,0,0,741,463,23.855,true,20211007230104,20211007230129
38,7_0_1.png,root,50.6,0.2,2.7,2.3,7,1.3,1.2,17.2,0.8,15.5,0,1.3,0,741,463,22.962,true,20211007230131,20211007230156
39,7_0_2.png,root,48.9,0.1,11,0,9.1,0.4,2.9,10.5,0.2,12.7,0.4,4.1,0,741,463,24.286,true,20211007230158,20211007230224
40,7_0_3.png,root,68.4,0,3.5,0.5,8.7,0.5,0.8,0.2,0,0,0.1,17.3,0,741,463,22.642,true,20211007230225,20211007230250
41,7_0_4.png,root,54.4,1,0.7,0.5,8.2,0.6,0.8,13.8,1.5,9.6,0.1,8.7,0,741,463,23.434,true,20211007230252,20211007230318
42,7_0_5.png,root,57,0,1.3,0.5,6.2,0.3,0.8,18.5,0.4,12.9,0.5,1.7,0,741,463,21.771,true,20211007230319,20211007230342
43,8_0_0.png,root,6.3,0,7.5,6.2,1.4,0.1,2,23.3,2,37.8,0.1,13.3,0,741,463,23.032,true,20211007230343,20211007230408
44,8_0_1.png,root,30.9,0,11.5,3.9,4.6,0,1.4,6.9,0.6,23.8,0,16.3,0,741,463,22.980,true,20211007230410,20211007230435
45,8_0_2.png,root,36.8,0,14.6,2.9,0.6,0,0.2,6.4,0.3,21.3,0,17,0,741,463,23.117,true,20211007230437,20211007230458
46,8_0_3.png,root,8.2,0,18,4.7,0.1,0,0.8,18,1.3,30.3,0.3,18.3,0,741,463,21.992,true,20211007230459,20211007230523
47,8_0_4.png,root,12.8,0,7.6,8.5,7.4,0.1,0.4,17.1,2.9,25.4,0.3,17.3,0,741,463,22.627,true,20211007230526,20211007230551
48,8_0_5.png,root,17.9,0,0.8,9.2,6.7,0,0.7,19.9,5.1,28.5,0.4,10.6,0,741,463,22.752,true,20211007230553,20211007230618
49,9_0_0.png,root,30.1,0,0.9,1,0.9,0,0.4,27.4,2.2,33.3,0.2,3.6,0,741,463,21.927,true,20211007230620,20211007230644
50,9_0_1.png,root,33,0,0.3,0.4,1.1,0,1,22.3,1.7,37.3,0,2.8,0,741,463,22.685,true,20211007230645,20211007230709
51,9_0_2.png,root,12.7,0,2.1,1.4,0.1,0,0.5,26.6,1.6,50.6,0,4.4,0,741,463,21.983,true,20211007230711,20211007230735
52,9_0_3.png,root,26.4,0,2.4,4.6,2.8,0,0.2,15.7,2,39.8,0.1,6.1,0,741,463,22.045,true,20211007230735,20211007230759
53,9_0_4.png,root,46.5,0,5.9,0.3,2.7,0.1,0.5,5,0.3,33.6,0.4,4.7,0,741,463,21.882,true,20211007230802,20211007230826
54,9_0_5.png,root,19.5,0,3.4,4.4,0.1,0.1,1,23.9,1.5,41.1,0.2,4.8,0,741,463,21.712,true,20211007230826,20211007230850
55,10_0_0.png,root,75.7,0,2.5,0,1.9,0,0,0.6,0,18.8,0.2,0.3,0,741,463,22.427,true,20211007230850,20211007230914
56,10_0_1.png,root,47.3,1.1,11.2,0,3.6,0.1,0.2,9,0.5,25.7,0,1.3,0,741,463,21.725,true,20211007230917,20211007230941
57,10_0_2.png,root,82.6,1,12.3,0.1,1.6,0.5,0,1.3,0,0.2,0.1,0.1,0,741,463,21.985,true,20211007230941,20211007231005
58,10_0_3.png,root,80,2.5,6.1,0.1,6.5,3.8,0,0.6,0,0.3,0,0.1,0,741,463,22.795,true,20211007231005,20211007231030
59,10_0_4.png,root,55.7,5.7,5.5,0,3.8,0.1,0.1,10.7,0.8,14.8,0,2.6,0,741,463,21.091,true,20211007231032,20211007231055
60,10_0_5.png,root,88.6,3.2,0.5,0.5,3.1,0.2,0,0.6,0,3.1,0,0.2,0,741,463,22.110,true,20211007231056,20211007231120
61,11_0_0.png,root,5.9,0,5.9,0.3,1.3,0,0.6,31.3,4.4,27.2,0,23.1,0,741,463,21.014,true,20211007231120,20211007231144
62,11_0_1.png,root,8.1,0,4,0.7,3.1,0.5,1,26.2,7.6,28.5,0.1,20,0,741,463,24.017,true,20211007231144,20211007231211
63,11_0_2.png,root,3.5,0,3.9,2.5,1.2,0.2,0.5,32,8.7,34.8,0.2,12.4,0,741,463,24.173,true,20211007231211,20211007231238
64,11_0_3.png,root,4.6,0,10.8,3,5.1,0.5,1.1,27,3.2,28,0.3,16.4,0,741,463,23.267,true,20211007231238,20211007231304
65,11_0_4.png,root,8.1,0,5.9,13.1,5.2,0,0.5,15.5,0,30.4,0.1,21.1,0,741,463,23.427,true,20211007231305,20211007231331
66,11_0_5.png,root,5.6,0,3.6,6.8,7.9,0,0.8,21.3,3.2,32,0,18.7,0,741,463,23.788,true,20211007231332,20211007231359
67,12_0_0.png,root,4.7,0.1,3.2,1.5,10.9,0.4,0.5,0.2,0,31.4,0.2,47.1,0,741,463,24.700,true,20211007231400,20211007231427
68,12_0_1.png,root,2.3,0,1.3,0.7,31.2,0.8,0.5,0,0,23,0,40.2,0,741,463,24.021,true,20211007231430,20211007231456
69,12_0_2.png,root,6.2,0.3,0.7,7,32.2,0.5,0.9,0,0,7.7,0.1,44.2,0,741,463,23.614,true,20211007231457,20211007231523
70,12_0_3.png,root,2.8,0.6,0.3,9.3,22.8,0.7,0.3,1.7,0.4,0,0,61,0,741,463,24.049,true,20211007231524,20211007231550
71,12_0_4.png,root,3.9,0.2,0.5,4.8,28,0.4,0.4,0.1,0,15.6,0,46.2,0,741,463,23.686,true,20211007231551,20211007231617
72,12_0_5.png,root,1.9,0,0.7,1.4,23.7,0,0.4,0.1,0,31.2,0.1,40.5,0,741,463,22.322,true,20211007231618,20211007231643
73,13_0_0.png,root,6,2.9,7.8,0.4,2.7,1.7,0.9,15.6,0.7,30.2,0.1,31.1,0,741,463,21.900,true,20211007231645,20211007231709
74,13_0_1.png,root,7.9,0.2,5.9,0.3,1,0.7,0.6,26.3,2.1,7.5,0,47.4,0,741,463,24.227,true,20211007231712,20211007231739
75,13_0_2.png,root,6.7,1.9,1.4,0.6,3.2,7.5,0.4,25.4,1.4,5.3,0.1,46.2,0,741,463,21.924,true,20211007231742,20211007231807
76,13_0_3.png,root,3.8,2.6,5.8,1.5,3.4,3.5,0.6,27.2,0.9,13.1,0,37.6,0,741,463,21.667,true,20211007231809,20211007231833
77,13_0_4.png,root,3.7,1,2.2,0.4,13.7,2.4,0.5,18,1.9,11.3,0,44.8,0,741,463,26.375,true,20211007231836,20211007231905
78,13_0_5.png,root,5.7,4,2.2,0.3,16.9,1.9,0.3,7.2,0.7,25,0,35.8,0,741,463,22.866,true,20211007231906,20211007231932
79,14_0_0.png,root,34.1,2.2,4.4,0.7,2.9,6.2,0.9,12.8,0.4,9.8,1.6,23.9,0,741,463,25.691,true,20211007231933,20211007232001
80,14_0_1.png,root,6,0.1,4.7,1.3,10.7,3.9,0.5,7.5,0.2,4.5,0.3,60.2,0,741,463,21.900,true,20211007232003,20211007232028
81,14_0_2.png,root,10.7,0.1,4.2,1,8.6,8.5,0.1,1.4,0,0.8,0,64.4,0,741,463,24.311,true,20211007232030,20211007232057
82,14_0_3.png,root,27.2,0.1,2.4,2.9,3.7,8,0.6,10.9,0.8,8.3,1.4,33.8,0,741,463,22.223,true,20211007232100,20211007232125
83,14_0_4.png,root,50.2,0.4,0.7,0.1,2.3,23.7,0.6,4,0.1,13.3,3.1,1.6,0,741,463,22.457,true,20211007232127,20211007232152
84,14_0_5.png,root,63.6,1.5,0.3,0,6.2,15.5,0.2,4.1,0.1,7.1,0.5,0.8,0,741,463,22.684,true,20211007232154,20211007232219
85,15_0_0.png,root,33.3,1,8.9,0.3,4.2,1.5,0.7,12.2,0.2,20.8,2.3,14.6,0,741,463,24.050,true,20211007232221,20211007232248
86,15_0_1.png,root,3.8,0.6,3.8,0.3,14.2,3.9,1.2,11.1,0.1,24.6,0.2,36.2,0,741,463,24.924,true,20211007232248,20211007232316
87,15_0_2.png,root,53.1,1.8,4.3,0,7.8,0.8,0.5,2.7,0,6.3,1.2,21.6,0,741,463,22.139,true,20211007232318,20211007232343
88,15_0_3.png,root,61.9,0.3,8.5,0,2.6,0.3,0.7,10.3,0,10.2,0.3,5,0,741,463,23.932,true,20211007232345,20211007232412
89,15_0_4.png,root,81.9,0,6.6,0,1.4,0.6,0.3,0.5,0.1,4.3,0.2,4.1,0,741,463,22.284,true,20211007232412,20211007232437
90,15_0_5.png,root,78.4,0,10.1,0,0.9,0.4,1,0.3,0,0.3,8,0.7,0,741,463,22.708,true,20211007232439,20211007232505
91,16_0_0.png,root,3.2,1.8,0.6,1.3,15.4,2.2,0.7,2.6,0.2,1.3,0,70.8,0,741,463,22.921,true,20211007232506,20211007232532
92,16_0_1.png,root,1.6,3.8,2.6,1.4,24.3,0.7,0.9,3.7,0.1,6,0,54.9,0,741,463,20.289,true,20211007232533,20211007232557
93,16_0_2.png,root,0.8,0,12.6,0.6,3,0.1,0.3,11.6,0.6,5.5,0,65,0,741,463,20.020,true,20211007232557,20211007232620
94,16_0_3.png,root,19.2,3.2,12.2,0.9,5.7,0.4,1.5,6,0.1,5.6,0,45.2,0,741,463,19.973,true,20211007232621,20211007232644
95,16_0_4.png,root,20.2,1.9,12.5,0.3,2,2.2,0.3,17.2,0,19.8,0,23.5,0,741,463,20.983,true,20211007232645,20211007232709
96,16_0_5.png,root,0.8,1.5,1.5,0.5,6.4,3.2,0,17.7,0.1,9.8,0,58.5,0,741,463,20.701,true,20211007232709,20211007232733
97,17_0_0.png,root,40,0.3,9.8,0.1,9.1,0,0.1,22.4,3.8,2.5,0,12,0,741,463,20.028,true,20211007232733,20211007232756
98,17_0_1.png,root,9.8,0.1,3.6,0.8,8.8,0.6,0.5,29.1,4.7,11.3,0.1,30.4,0,741,463,20.638,true,20211007232757,20211007232820
99,17_0_2.png,root,1.7,0.2,1.8,0.2,19.3,0.7,1.7,7.3,0.3,5.8,0,61.1,0,741,463,20.404,true,20211007232821,20211007232845
100,17_0_3.png,root,9.6,1,3.2,0.8,6.3,0.2,0.2,7.1,0,21.2,0,50.4,0,741,463,20.950,true,20211007232845,20211007232909
101,17_0_4.png,root,4,0.1,1.5,0.9,4,1,0.2,21.3,0.7,42.1,0.1,24.2,0,741,463,21.570,true,20211007232909,20211007232934
102,17_0_5.png,root,31,0.5,5,0.5,9.1,0.9,0.1,18.8,1.6,13.9,0,18.7,0,741,463,20.552,true,20211007232936,20211007233000
103,18_0_0.png,root,0.1,0,0.2,0.4,7.6,0,0.2,1.7,0,30.3,0.1,59.5,0,741,463,20.657,true,20211007233001,20211007233024
104,18_0_1.png,root,0,0.2,2.8,0.3,11.6,0.1,0.2,7.5,0.2,25.1,0,52.1,0,741,463,18.780,true,20211007233025,20211007233050
105,18_0_2.png,root,8.1,0,4.4,0.2,0.5,0,0.5,6.6,0.1,12.4,0,67.1,0,741,463,19.543,true,20211007233052,20211007233113
106,18_0_3.png,root,9.3,0,1,0.2,1.9,0,2.5,0.4,0,17.3,0,67.5,0,741,463,20.546,true,20211007233116,20211007233139
